Time [s],Value,Parity Error,Framing Error
8.405638,4,,
8.405897,B,,
8.406155,1,,
8.406414,F,,
8.406673,0,,
8.406932,0,,
8.407191,0,,
8.40745,1,,
8.407709,0,,
8.407968,0,,
8.408227,\r,,
8.408486,\n,,
8.533523,S,,
8.533782,W,,
8.534041,D,,
8.534299,S,,
8.534558,8,,
8.534817,0,,
8.535076,0,,
8.535335,0,,
8.535594,0,,
8.535853,0,,
8.536112,0,,
8.536371,0,,
8.53663,0,,
8.536888,1,,
8.537147,0,,
8.537406,0,,
8.537665,\r,,
8.537924,\n,,
8.73268,S,,
8.732939,W,,
8.733198,D,,
8.733457,S,,
8.733716,0,,
8.733975,0,,
8.734234,0,,
8.734493,0,,
8.734751,0,,
8.73501,0,,
8.735269,0,,
8.735528,0,,
8.735787,0,,
8.736046,1,,
8.736305,0,,
8.736564,0,,
8.736823,\r,,
8.737082,\n,,
9.519346,S,,
9.519605,W,,
9.519863,D,,
9.520122,V,,
9.520381,5,,
9.52064,3,,
9.520899,4,,
9.521158,B,,
9.521417,1,,
9.521676,E,,
9.521935,0,,
9.522193,0,,
9.522452,0,,
9.522711,1,,
9.52297,0,,
9.523229,0,,
9.523488,\r,,
9.523747,\n,,
9.53926,S,,
9.539519,W,,
9.539778,D,,
9.540037,V,,
9.540295,5,,
9.540554,3,,
9.540813,4,,
9.541072,B,,
9.541331,1,,
9.54159,F,,
9.541849,0,,
9.542108,0,,
9.542367,0,,
9.542626,1,,
9.542884,0,,
9.543143,0,,
9.543402,\r,,
9.543661,\n,,
10.325905,S,,
10.326164,W,,
10.326423,D,,
10.326682,S,,
10.326941,4,,
10.3272,0,,
10.327459,0,,
10.327718,0,,
10.327977,0,,
10.328236,0,,
10.328494,0,,
10.328753,0,,
10.329012,0,,
10.329271,1,,
10.32953,0,,
10.329789,0,,
10.330048,\r,,
10.330307,\n,,
10.485279,S,,
10.485538,W,,
10.485797,D,,
10.486056,S,,
10.486315,0,,
10.486574,0,,
10.486833,0,,
10.487092,0,,
10.487351,0,,
10.487609,0,,
10.487868,0,,
10.488127,0,,
10.488386,0,,
10.488645,1,,
10.488904,0,,
10.489163,0,,
10.489422,\r,,
10.489681,\n,,
10.943289,S,,
10.943548,W,,
10.943807,D,,
10.944066,S,,
10.944325,2,,
10.944584,0,,
10.944843,0,,
10.945102,0,,
10.945361,0,,
10.94562,0,,
10.945879,0,,
10.946137,0,,
10.946396,0,,
10.946655,1,,
10.946914,0,,
10.947173,0,,
10.947432,\r,,
10.947691,\n,,
11.112561,S,,
11.11282,W,,
11.113079,D,,
11.113338,S,,
11.113597,0,,
11.113856,0,,
11.114115,0,,
11.114374,0,,
11.114632,0,,
11.114891,0,,
11.11515,0,,
11.115409,0,,
11.115668,0,,
11.115927,1,,
11.116186,0,,
11.116445,0,,
11.116704,\r,,
11.116963,\n,,
11.480997,S,,
11.481256,W,,
11.481514,D,,
11.481773,S,,
