Time [s],Value,Parity Error,Framing Error
0.36883,\n,,
0.36909,h,,
0.36935,'29',,
0.36961,'232',,
0.36987,'30',,
0.37013,'185',,
0.37039,'155',,
0.37065,'232',,
0.37091,'31',,
0.37117,'248',,
0.37143,'0',,
0.37169,'0',,
0.371951,'0',,
0.372211,'0',,
0.372471,'225',,
0.372731,'140',,
0.372991,'193',,
0.373251,'135',,
0.373511,'225',,
0.373771,'140',,
0.374031,'176',,
0.374291,'139',,
0.374551,'19',,
0.374811,'140',,
0.375071,'4',,
0.375331,'8',,
0.376595,L,,
0.376855,C,,
0.377115,S,,
0.377375,A,,
0.377635,'250',,
0.377895,Q,,
0.378155,'160',,
0.378415,'0',,
0.378675,\n,,
0.378935,h,,
0.379195,'29',,
0.379455,'232',,
0.379716,'30',,
0.379975,'185',,
0.380236,'155',,
0.380496,'232',,
0.380756,'31',,
0.381016,'248',,
0.381276,'0',,
0.381536,'0',,
0.381796,'0',,
0.382056,'0',,
0.382316,'225',,
0.382576,'142',,
0.382836,'193',,
0.383096,'135',,
0.383356,'225',,
0.383616,'140',,
0.383876,'176',,
0.384136,'139',,
0.384396,'19',,
0.384656,'140',,
0.384916,'4',,
0.385176,'8',,
0.386582,L,,
0.386842,C,,
0.387102,S,,
0.387362,A,,
0.387622,'250',,
0.387882,Q,,
0.388142,'160',,
0.388402,'0',,
0.388662,\n,,
0.388922,h,,
0.389182,'29',,
0.389442,'232',,
0.389702,'30',,
0.389962,'185',,
0.390222,'155',,
0.390482,'232',,
0.390742,'31',,
0.391002,'248',,
0.391262,'0',,
0.391522,'0',,
0.391782,'0',,
0.392042,'0',,
0.392302,'160',,
0.392562,'128',,
0.392822,'193',,
0.393082,'135',,
0.393342,'225',,
0.393603,'140',,
0.393862,'176',,
0.394123,'139',,
0.394383,'19',,
0.394643,'140',,
0.394903,'4',,
0.395163,'8',,
0.396581,L,,
0.396841,C,,
0.397101,S,,
0.397362,A,,
0.397622,'250',,
0.397882,Q,,
0.398142,'160',,
0.398402,'0',,
0.398662,\n,,
0.398922,h,,
0.399182,'29',,
0.399442,'232',,
0.399702,'30',,
0.399962,'185',,
0.400222,'155',,
0.400482,'232',,
0.400742,'31',,
0.401002,'248',,
0.401262,'0',,
0.401522,'0',,
0.401782,'0',,
0.402042,'0',,
0.402302,a,,
0.402562,'142',,
0.402822,'193',,
0.403082,'135',,
0.403342,'225',,
0.403602,'140',,
0.403862,'176',,
0.404122,'139',,
0.404382,'19',,
0.404642,'140',,
0.404902,'4',,
0.405162,'8',,
0.406586,L,,
0.406846,C,,
0.407106,S,,
0.407366,A,,
0.407626,'250',,
0.407886,Q,,
0.408146,'160',,
0.408406,'0',,
0.408666,\n,,
0.408926,h,,
0.409186,'29',,
0.409446,'232',,
0.409706,'30',,
0.409966,'185',,
0.410226,'155',,
0.410486,'232',,
0.410746,'31',,
0.411006,'248',,
0.411266,'0',,
0.411526,'0',,
0.411786,'0',,
0.412046,'0',,
0.412306,a,,
0.412566,'140',,
0.412827,'193',,
0.413087,'135',,
0.413347,'225',,
0.413607,'140',,
0.413867,'176',,
0.414127,'139',,
0.414387,'19',,
0.414647,'140',,
0.414907,'4',,
0.415167,'8',,
0.416586,L,,
0.416846,C,,
0.417106,S,,
0.417366,A,,
0.417626,'250',,
0.417886,Q,,
0.418146,'160',,
0.418406,'0',,
0.418666,\n,,
0.418926,h,,
0.419186,'29',,
0.419446,'232',,
0.419706,'30',,
0.419966,'185',,
0.420226,'155',,
0.420486,'232',,
0.420746,'31',,
0.421006,'248',,
0.421266,'0',,
0.421526,'0',,
0.421786,'0',,
0.422046,'0',,
0.422306,'224',,
0.422566,'12',,
0.422826,'193',,
0.423086,'135',,
0.423346,'225',,
0.423606,'140',,
0.423866,'176',,
0.424126,'139',,
