Time [s],Value,Parity Error,Framing Error
1.942159,h,,
1.942419,'29',,
1.942679,'232',,
1.942939,'30',,
1.943199,'185',,
1.943459,'155',,
1.943719,'192',,
1.943979,'15',,
1.944239,'240',,
1.944499,'0',,
1.944759,'0',,
1.945019,'0',,
1.945279,'0',,
1.945539,'169',,
1.945799,'154',,
1.946059,a,,
1.946319,'143',,
1.946579,'160',,
1.946839,'0',,
1.947099,'176',,
1.947359,'139',,
1.947619,'19',,
1.947879,'140',,
1.948139,'4',,
1.948399,'8',,
2.007471,L,,
2.007731,C,,
2.007991,S,,
2.008251,A,,
2.008511,'250',,
2.008771,Q,,
2.009031,'160',,
2.009291,'0',,
2.009551,\n,,
2.009811,h,,
2.010071,'29',,
2.010331,'232',,
2.010591,'30',,
2.010851,'185',,
2.011111,'155',,
2.011371,'192',,
2.011631,'15',,
2.011891,'240',,
2.012151,'0',,
2.012411,'0',,
2.012671,'0',,
2.012931,'0',,
2.013191,'169',,
2.013451,'154',,
2.013711,a,,
2.013971,'143',,
2.014231,'160',,
2.014491,'0',,
2.014751,'176',,
2.015011,'139',,
2.015271,'19',,
2.015531,'140',,
2.015792,'4',,
2.016052,'8',,
2.059707,L,,
2.059967,C,,
2.060227,S,,
2.060487,A,,
2.060747,'250',,
2.061007,Q,,
2.061267,'160',,
2.061527,'0',,
2.061787,\n,,
2.062047,h,,
2.062307,'29',,
2.062567,'232',,
2.062827,'30',,
2.063087,'185',,
2.063347,'155',,
2.063607,'192',,
2.063867,'15',,
2.064127,'240',,
2.064387,'0',,
2.064647,'0',,
2.064907,'0',,
2.065167,'0',,
2.065427,'169',,
2.065687,'154',,
2.065947,'160',,
2.066207,'129',,
2.066467,'160',,
2.066727,'0',,
2.066987,'176',,
2.067247,'139',,
2.067507,'19',,
2.067767,'140',,
2.068027,'4',,
2.068287,'8',,
2.179718,L,,
2.179978,C,,
2.180238,S,,
2.180498,A,,
2.180758,'250',,
2.181018,Q,,
2.181278,'160',,
2.181538,'0',,
2.181798,\n,,
2.182058,h,,
2.182318,'29',,
2.182578,'232',,
2.182838,'30',,
2.183098,'185',,
2.183359,'155',,
2.183619,'192',,
2.183879,'15',,
2.184139,'240',,
2.184399,'0',,
2.184659,'0',,
2.184919,'0',,
2.185179,'0',,
2.185439,'169',,
2.185699,'154',,
2.185959,'225',,
2.186219,'143',,
2.186479,'160',,
2.186739,'0',,
2.186999,'176',,
2.187259,'139',,
2.187519,'19',,
2.187779,'140',,
2.188039,'4',,
2.188299,'8',,
2.309879,L,,
2.310139,C,,
2.310399,S,,
2.310659,A,,
2.310919,'250',,
2.311179,Q,,
2.311439,'160',,
2.311699,'0',,
2.311959,\n,,
2.312219,h,,
2.312479,'29',,
2.312739,'232',,
2.312999,'30',,
2.313259,'185',,
2.313519,'155',,
2.313779,'192',,
2.314039,'15',,
2.314299,'240',,
2.314559,'0',,
2.314819,'0',,
2.315079,'0',,
2.315339,'0',,
2.315599,'169',,
2.315859,'154',,
2.316119,'225',,
2.31638,'141',,
2.31664,'160',,
2.3169,'0',,
2.31716,'176',,
2.31742,'139',,
2.31768,'19',,
2.31794,'140',,
2.3182,'4',,
