Time [s],Value,Parity Error,Framing Error
4.752301,'0',,
4.752561,'0',,
4.752821,'0',,
4.753081,'169',,
4.753341,'154',,
4.753601,a,,
4.753861,'141',,
4.754121,'160',,
4.754382,'128',,
4.754642,'176',,
4.754902,'139',,
4.755162,'19',,
4.755422,'140',,
4.755682,'4',,
4.755942,'8',,
5.047562,L,,
5.047822,C,,
5.048082,S,,
5.048342,A,,
5.048602,'250',,
5.048862,Q,,
5.049122,'160',,
5.049382,'0',,
5.049642,\n,,
5.049902,h,,
5.050162,'29',,
5.050422,'232',,
5.050682,'30',,
5.050942,'185',,
5.051202,'155',,
5.051462,'232',,
5.051722,'23',,
5.051982,'255',,
5.052242,'0',,
5.052502,'0',,
5.052762,'0',,
5.053022,'0',,
5.053282,'169',,
5.053542,'154',,
5.053803,a,,
5.054063,'141',,
5.054323,'160',,
5.054583,'128',,
5.054843,'176',,
5.055103,'139',,
5.055363,'19',,
5.055623,'140',,
5.055883,'4',,
5.056143,'8',,
5.34742,L,,
5.34768,C,,
5.34794,S,,
5.3482,A,,
5.34846,'250',,
5.34872,Q,,
5.34898,'160',,
5.34924,'0',,
5.3495,\n,,
5.34976,h,,
5.35002,'29',,
5.35028,'232',,
5.35054,'30',,
5.3508,'185',,
5.35106,'155',,
5.35132,'232',,
5.351581,'23',,
5.351841,'255',,
5.352101,'0',,
5.352361,'0',,
5.352621,'0',,
5.352881,'0',,
5.353141,'169',,
5.353401,'154',,
5.353661,a,,
5.353921,'141',,
5.354181,'160',,
5.354441,'128',,
5.354701,'176',,
5.354961,'139',,
5.355221,'19',,
5.355481,'140',,
5.355741,'4',,
5.356001,'8',,
5.647623,L,,
5.647883,C,,
5.648143,S,,
5.648403,A,,
5.648663,'250',,
5.648923,Q,,
5.649183,'160',,
5.649443,'0',,
5.649703,\n,,
5.649963,h,,
5.650223,'29',,
5.650483,'232',,
5.650743,'30',,
5.651003,'185',,
5.651263,'155',,
5.651523,'232',,
5.651783,'23',,
5.652043,'255',,
5.652303,'0',,
5.652563,'0',,
5.652823,'0',,
5.653083,'0',,
5.653343,'169',,
5.653603,'154',,
5.653863,a,,
5.654123,'141',,
5.654383,'160',,
5.654644,'128',,
