Time [s],Value,Parity Error,Framing Error
2.546807,'154',,
2.547067,'169',,
2.547327,'155',,
2.547587,'225',,
2.547847,'142',,
2.548107,'176',,
2.548367,'139',,
2.548627,'19',,
2.548887,'140',,
2.549147,'4',,
2.549407,'8',,
2.673675,L,,
2.673935,C,,
2.674195,S,,
2.674455,A,,
2.674715,'250',,
2.674975,Q,,
2.675235,'160',,
2.675495,'0',,
2.675755,\n,,
2.676015,'0',,
2.676275,'1',,
2.676535,H,,
2.676795,'30',,
2.677055,'216',,
2.677315,'23',,
2.677575,'232',,
2.677835,'31',,
2.678095,'255',,
2.678355,'252',,
2.678615,'0',,
2.678875,'0',,
2.679135,'0',,
2.679395,'224',,
2.679655,'12',,
2.679915,'160',,
2.680175,'129',,
2.680435,'160',,
2.680695,'0',,
2.680955,'176',,
2.681215,'139',,
2.681475,'19',,
2.681736,'140',,
2.681996,'4',,
2.682256,'8',,
2.691774,L,,
2.692034,C,,
2.692294,S,,
2.692554,A,,
2.692814,'250',,
2.693074,Q,,
2.693334,'160',,
2.693594,'0',,
2.693854,\n,,
2.694114,'0',,
2.694374,'1',,
2.694634,H,,
2.694894,'30',,
2.695154,'216',,
2.695415,'23',,
2.695675,'232',,
2.695935,'31',,
2.696195,'255',,
2.696455,'248',,
2.696715,'0',,
2.696975,'0',,
2.697235,'0',,
2.697495,'224',,
2.697755,'12',,
2.698015,'160',,
2.698275,'129',,
2.698535,'160',,
2.698795,'0',,
2.699055,'176',,
2.699315,'139',,
2.699575,'19',,
2.699835,'140',,
2.700095,'4',,
2.700355,'8',,
2.72181,L,,
2.72207,C,,
2.72233,S,,
2.72259,A,,
2.72285,'250',,
2.72311,Q,,
2.72337,'160',,
2.723631,'0',,
2.723891,\n,,
2.724151,'0',,
2.724411,'1',,
2.724671,H,,
2.724931,'30',,
2.725191,'216',,
2.725451,'23',,
2.725711,'232',,
2.725971,'31',,
2.726231,'255',,
2.726491,'252',,
2.726751,'0',,
2.727011,'0',,
2.727271,'0',,
2.727531,'224',,
2.727791,'12',,
2.728051,'160',,
2.728311,'129',,
2.728571,'160',,
2.728831,'0',,
2.729091,'176',,
2.729351,'139',,
2.729611,'19',,
2.729871,'140',,
2.730131,'4',,
2.730391,'8',,
2.841026,L,,
2.841286,C,,
2.841546,S,,
2.841806,A,,
2.842066,'250',,
2.842326,Q,,
2.842586,'160',,
2.842846,'0',,
2.843106,\n,,
2.843366,'0',,
2.843626,'1',,
2.843886,H,,
2.844146,'30',,
2.844406,'216',,
2.844666,'23',,
2.844926,'232',,
2.845186,'31',,
2.845446,'255',,
2.845706,'252',,
2.845966,'0',,
2.846226,'0',,
2.846486,'0',,
2.846746,'224',,
2.847006,'12',,
2.847266,'160',,
2.847526,'129',,
2.847786,'160',,
2.848046,'0',,
2.848306,'176',,
2.848566,'139',,
2.848826,'19',,
2.849086,'140',,
2.849346,'4',,
2.849606,'8',,
3.140884,L,,
3.141144,C,,
3.141404,S,,
3.141664,A,,
3.141924,'250',,
3.142184,Q,,
3.142444,'160',,
3.142704,'0',,
3.142964,\n,,
3.143224,'0',,
3.143484,'1',,
3.143744,H,,
3.144004,'30',,
3.144264,'216',,
3.144524,'23',,
3.144784,'232',,
3.145044,'31',,
3.145304,'255',,
3.145565,'252',,
3.145825,'0',,
3.146085,'0',,
3.146345,'0',,
3.146605,'224',,
3.146865,'12',,
3.147125,'160',,
3.147385,'129',,
3.147645,'160',,
3.147905,'0',,
3.148165,'176',,
3.148425,'139',,
3.148685,'19',,
3.148945,'140',,
3.149205,'4',,
3.149465,'8',,
3.441084,L,,
3.441344,C,,
3.441604,S,,
3.441864,A,,
3.442124,'250',,
3.442384,Q,,
3.442644,'160',,
3.442904,'0',,
3.443164,\n,,
3.443424,'0',,
3.443684,'1',,
3.443944,H,,
3.444204,'30',,
3.444464,'216',,
3.444724,'23',,
3.444984,'232',,
3.445244,'31',,
3.445504,'255',,
3.445764,'252',,
3.446024,'0',,
3.446284,'0',,
3.446544,'0',,
3.446804,'224',,
3.447064,'12',,
3.447324,'160',,
3.447584,'129',,
3.447844,'160',,
3.448104,'0',,
3.448364,'176',,
3.448624,'139',,
3.448885,'19',,
3.449145,'140',,
3.449405,'4',,
3.449665,'8',,
3.453877,L,,
3.454137,C,,
3.454397,S,,
3.454657,A,,
3.454917,'250',,
3.455177,Q,,
3.455437,'160',,
3.455697,'0',,
3.455957,\n,,
3.456217,'0',,
3.456477,'1',,
3.456737,'200',,
3.456997,'22',,
3.457257,X,,
3.457517,'31',,
3.457777,'200',,
3.458037,'23',,
3.458297,'255',,
3.458557,'252',,
3.458817,'0',,
3.459078,'0',,
3.459338,'0',,
3.459598,'169',,
3.459858,'154',,
3.460118,'169',,
3.460378,'155',,
3.460638,'225',,
3.460898,'132',,
3.461158,'176',,
3.461418,'139',,
3.461678,'19',,
3.461938,'140',,
3.462198,'4',,
3.462458,'8',,
3.481973,L,,
3.482233,C,,
3.482493,S,,
3.482753,A,,
3.483013,'250',,
3.483273,Q,,
3.483533,'160',,
3.483793,'0',,
3.484053,\n,,
3.484313,'0',,
3.484573,'1',,
3.484833,'200',,
3.485093,'22',,
3.485353,X,,
3.485613,'31',,
3.485873,'200',,
3.486133,'23',,
3.486393,'255',,
3.486653,'254',,
3.486913,'0',,
3.487173,'0',,
3.487433,'0',,
3.487693,'169',,
3.487953,'154',,
3.488213,'169',,
3.488473,'155',,
3.488733,'225',,
3.488993,'132',,
3.489253,'176',,
3.489514,'139',,
3.489774,'19',,
3.490034,'140',,
3.490294,'4',,
3.490554,'8',,
3.511973,L,,
3.512233,C,,
3.512493,S,,
3.512753,A,,
3.513013,'250',,
3.513273,Q,,
3.513533,'160',,
3.513793,'0',,
3.514053,\n,,
3.514313,'0',,
3.514574,'1',,
3.514834,'200',,
3.515094,'22',,
3.515354,X,,
3.515614,'31',,
3.515874,'200',,
3.516134,'23',,
3.516394,'255',,
3.516654,'255',,
3.516914,'0',,
3.517174,'0',,
3.517434,'0',,
3.517694,'169',,
3.517954,'154',,
3.518214,'169',,
3.518474,'155',,
3.518734,'225',,
3.518994,'132',,
3.519254,'176',,
3.519514,'139',,
3.519774,'19',,
3.520034,'140',,
3.520294,'4',,
3.520554,'8',,
3.531979,L,,
3.532239,C,,
3.532499,S,,
3.532759,A,,
3.533019,'250',,
3.533279,Q,,
3.533539,'160',,
3.533799,'0',,
3.534059,\n,,
3.534319,'0',,
3.534579,'1',,
3.534839,'200',,
3.535099,'22',,
3.535359,X,,
3.535619,'31',,
3.535879,'200',,
3.536139,'23',,
3.536399,'255',,
3.536659,'255',,
3.536919,'16',,
3.537179,'0',,
3.53744,'0',,
3.5377,'169',,
3.53796,'154',,
3.53822,'169',,
3.53848,'155',,
3.53874,'225',,
3.539,'132',,
3.53926,'176',,
3.53952,'139',,
3.53978,'19',,
3.54004,'140',,
3.5403,'4',,
3.54056,'8',,
3.691994,L,,
3.692254,C,,
3.692514,S,,
3.692774,A,,
3.693034,'250',,
3.693294,Q,,
3.693554,'160',,
3.693814,'0',,
3.694074,\n,,
3.694334,'0',,
3.694594,'1',,
3.694854,'200',,
3.695114,'22',,
3.695374,X,,
3.695634,'31',,
3.695894,'200',,
3.696154,'23',,
3.696414,'255',,
3.696674,'255',,
3.696934,0,,
3.697194,'0',,
3.697454,'0',,
3.697714,'169',,
3.697975,'154',,
3.698235,'169',,
3.698495,'155',,
3.698755,'225',,
3.699015,'132',,
3.699275,'176',,
3.699535,'139',,
3.699795,'19',,
3.700055,'140',,
3.700315,'4',,
3.700575,'8',,
3.740945,L,,
3.741205,C,,
3.741465,S,,
3.741725,A,,
3.741985,'250',,
3.742246,Q,,
3.742506,'160',,
3.742766,'0',,
3.743026,\n,,
3.743286,'0',,
3.743546,'1',,
3.743806,'200',,
3.744066,'22',,
3.744326,X,,
3.744586,'31',,
3.744846,'200',,
3.745106,'23',,
3.745366,'255',,
3.745626,'255',,
3.745886,0,,
3.746146,'0',,
3.746406,'0',,
3.746666,'169',,
3.746926,'154',,
3.747186,'169',,
3.747446,'155',,
3.747706,'225',,
3.747966,'132',,
3.748226,'176',,
3.748486,'139',,
3.748746,'19',,
3.749006,'140',,
3.749266,'4',,
3.749526,'8',,
4.041145,L,,
4.041405,C,,
4.041665,S,,
4.041925,A,,
4.042185,'250',,
4.042445,Q,,
4.042705,'160',,
4.042965,'0',,
4.043225,\n,,
4.043485,'0',,
4.043745,'1',,
4.044005,'200',,
4.044265,'22',,
4.044525,X,,
4.044785,'31',,
4.045045,'200',,
4.045305,'23',,
4.045566,'255',,
4.045826,'255',,
