Time [s],Value,Parity Error,Framing Error
1.892879,S,,
1.893138,W,,
1.893397,D,,
1.893656,R,,
1.893915,8,,
1.894174,2,,
1.894433,0,,
1.894692,1,,
1.89495,0,,
1.895209,0,,
1.895468,\r,,
1.895727,\n,,
1.902839,S,,
1.903098,W,,
1.903357,D,,
1.903616,R,,
1.903875,8,,
1.904133,1,,
1.904392,0,,
1.904651,1,,
1.90491,0,,
1.905169,0,,
1.905428,\r,,
1.905687,\n,,
1.922749,S,,
1.923007,W,,
1.923266,D,,
1.923525,R,,
1.923784,8,,
1.924043,2,,
1.924302,0,,
1.924561,1,,
1.92482,0,,
1.925079,0,,
1.925338,\r,,
1.925596,\n,,
1.932707,S,,
1.932966,W,,
1.933224,D,,
1.933483,R,,
1.933742,8,,
1.934001,1,,
1.93426,0,,
1.934519,1,,
1.934778,0,,
1.935037,0,,
1.935296,\r,,
1.935555,\n,,
1.942663,S,,
1.942922,W,,
1.943181,D,,
1.94344,R,,
1.943699,8,,
1.943958,2,,
1.944216,0,,
1.944475,1,,
1.944734,0,,
1.944993,0,,
1.945252,\r,,
1.945511,\n,,
1.952621,S,,
1.95288,W,,
1.953139,D,,
1.953398,R,,
1.953657,8,,
1.953916,1,,
1.954175,0,,
1.954433,1,,
1.954692,0,,
1.954951,0,,
1.95521,\r,,
1.955469,\n,,
1.962581,S,,
1.96284,W,,
1.963099,D,,
1.963358,R,,
1.963616,8,,
1.963875,2,,
1.964134,0,,
1.964393,1,,
1.964652,0,,
1.964911,0,,
1.96517,\r,,
1.965429,\n,,
1.972563,S,,
1.972822,W,,
1.973081,D,,
1.97334,R,,
1.973599,8,,
1.973858,1,,
1.974117,0,,
1.974375,1,,
1.974634,0,,
1.974893,0,,
1.975152,\r,,
1.975411,\n,,
1.982495,S,,
1.982754,W,,
1.983013,D,,
1.983272,R,,
1.983531,8,,
1.98379,2,,
1.984049,0,,
1.984308,1,,
1.984567,0,,
1.984825,0,,
1.985084,\r,,
1.985343,\n,,
2.002444,S,,
2.002703,W,,
2.002962,D,,
2.00322,R,,
2.003479,8,,
2.003738,1,,
2.003997,0,,
2.004256,1,,
2.004515,0,,
2.004774,0,,
2.005033,\r,,
2.005292,\n,,
2.012395,S,,
2.012654,W,,
2.012913,D,,
2.013172,R,,
2.013431,8,,
2.01369,2,,
2.013949,0,,
2.014208,1,,
2.014467,0,,
2.014725,0,,
2.014984,\r,,
2.015243,\n,,
2.042268,S,,
2.042527,W,,
2.042785,D,,
2.043045,R,,
2.043303,8,,
2.043562,1,,
2.043821,0,,
2.04408,1,,
2.044339,0,,
2.044598,0,,
2.044857,\r,,
2.045116,\n,,
2.0522,S,,
2.052459,W,,
2.052718,D,,
2.052977,R,,
2.053235,8,,
2.053494,2,,
2.053753,0,,
2.054012,1,,
2.054271,0,,
2.05453,0,,
2.054789,\r,,
2.055048,\n,,
2.062161,S,,
2.06242,W,,
2.062679,D,,
2.062938,R,,
2.063197,8,,
2.063456,1,,
2.063715,0,,
2.063973,1,,
2.064232,0,,
2.064491,0,,
2.06475,\r,,
2.065009,\n,,
2.072123,S,,
2.072381,W,,
2.072641,D,,
2.072899,R,,
2.073158,8,,
2.073417,2,,
2.073676,0,,
2.073935,1,,
2.074194,0,,
2.074453,0,,
2.074711,\r,,
2.07497,\n,,
2.09203,S,,
2.092289,W,,
2.092548,D,,
2.092807,R,,
2.093066,8,,
2.093325,1,,
2.093584,0,,
2.093843,1,,
2.094102,0,,
2.094361,0,,
2.094619,\r,,
2.094878,\n,,
2.101988,S,,
2.102247,W,,
2.102506,D,,
2.102765,R,,
2.103024,8,,
2.103283,2,,
2.103542,0,,
2.103801,1,,
2.10406,0,,
2.104319,0,,
2.104577,\r,,
2.104836,\n,,
2.111946,S,,
2.112205,W,,
2.112464,D,,
2.112723,R,,
2.112982,8,,
2.113241,1,,
2.1135,0,,
2.113759,1,,
2.114018,0,,
2.114277,0,,
2.114535,\r,,
2.114794,\n,,
2.131888,S,,
2.132147,W,,
2.132406,D,,
2.132665,R,,
2.132924,8,,
2.133183,2,,
2.133442,0,,
2.133701,1,,
2.13396,0,,
2.134218,0,,
2.134477,\r,,
2.134736,\n,,
2.141819,S,,
2.142078,W,,
2.142337,D,,
2.142596,R,,
2.142854,8,,
2.143113,1,,
2.143372,0,,
2.143631,1,,
2.14389,0,,
2.144149,0,,
2.144408,\r,,
2.144667,\n,,
2.151777,S,,
2.152036,W,,
2.152295,D,,
2.152554,R,,
2.152812,8,,
2.153071,2,,
2.15333,0,,
2.153589,1,,
2.153848,0,,
2.154107,0,,
2.154366,\r,,
2.154625,\n,,
2.161735,S,,
2.161994,W,,
2.162253,D,,
2.162512,R,,
2.162771,8,,
2.163029,1,,
2.163288,0,,
2.163547,1,,
2.163806,0,,
2.164065,0,,
2.164324,\r,,
2.164583,\n,,
2.171693,S,,
2.171952,W,,
2.172211,D,,
2.17247,R,,
2.172729,8,,
2.172987,2,,
2.173246,0,,
2.173505,1,,
2.173764,0,,
2.174023,0,,
2.174282,\r,,
2.174541,\n,,
2.181651,S,,
2.18191,W,,
2.182169,D,,
2.182428,R,,
2.182687,8,,
2.182946,1,,
2.183204,0,,
2.183463,1,,
2.183722,0,,
2.183981,0,,
2.18424,\r,,
2.184499,\n,,
2.191618,S,,
2.191878,W,,
2.192137,D,,
2.192395,R,,
2.192654,8,,
2.192913,2,,
2.193172,0,,
2.193431,1,,
2.19369,0,,
2.193949,0,,
2.194208,\r,,
2.194467,\n,,
2.201596,S,,
2.201855,W,,
2.202114,D,,
2.202373,R,,
2.202632,8,,
2.202891,1,,
2.20315,0,,
2.203408,1,,
2.203668,0,,
2.203926,0,,
2.204185,\r,,
2.204444,\n,,
2.211557,S,,
2.211816,W,,
2.212076,D,,
2.212334,R,,
2.212593,8,,
2.212852,2,,
2.213111,0,,
2.21337,1,,
2.213629,0,,
2.213888,0,,
2.214147,\r,,
2.214405,\n,,
2.221481,S,,
2.22174,W,,
2.221999,D,,
2.222258,R,,
2.222517,8,,
2.222776,1,,
2.223035,0,,
2.223294,1,,
2.223553,0,,
2.223812,0,,
2.224071,\r,,
2.224329,\n,,
2.241404,S,,
2.241663,W,,
2.241922,D,,
2.242181,R,,
2.24244,8,,
2.242699,2,,
2.242957,0,,
2.243216,1,,
2.243475,0,,
2.243734,0,,
2.243993,\r,,
2.244252,\n,,
2.251381,S,,
2.25164,W,,
2.251899,D,,
2.252158,R,,
2.252417,8,,
2.252676,1,,
2.252935,0,,
2.253194,1,,
2.253453,0,,
2.253712,0,,
2.253971,\r,,
2.254229,\n,,
2.26134,S,,
2.261598,W,,
2.261857,D,,
2.262116,R,,
2.262375,8,,
2.262635,2,,
2.262893,0,,
2.263152,1,,
2.263411,0,,
2.26367,0,,
2.263928,\r,,
2.264187,\n,,
2.271296,S,,
2.271555,W,,
2.271814,D,,
2.272073,R,,
2.272331,8,,
2.27259,1,,
2.272849,0,,
2.273108,1,,
2.273367,0,,
2.273626,0,,
2.273885,\r,,
2.274144,\n,,
2.281228,S,,
2.281487,W,,
2.281746,D,,
2.282005,R,,
2.282264,8,,
2.282523,2,,
2.282781,0,,
2.28304,1,,
2.283299,0,,
2.283558,0,,
2.283817,\r,,
2.284076,\n,,
2.331044,S,,
2.331302,W,,
2.331562,D,,
2.331821,R,,
2.33208,8,,
2.332338,1,,
2.332597,0,,
2.332856,1,,
2.333115,0,,
2.333374,0,,
2.333633,\r,,
2.333892,\n,,
2.340974,S,,
2.341234,W,,
2.341492,D,,
2.341751,R,,
2.34201,8,,
2.342269,2,,
2.342528,0,,
2.342787,1,,
2.343046,0,,
2.343305,0,,
2.343563,\r,,
2.343822,\n,,
2.350932,S,,
2.351191,W,,
2.35145,D,,
2.351709,R,,
2.351968,8,,
2.352227,1,,
2.352486,0,,
2.352745,1,,
2.353004,0,,
2.353263,0,,
2.353521,\r,,
2.35378,\n,,
2.360894,S,,
2.361153,W,,
2.361412,D,,
2.36167,R,,
2.361929,8,,
2.362188,2,,
2.362447,0,,
2.362706,1,,
2.362965,0,,
2.363224,0,,
2.363483,\r,,
2.363742,\n,,
2.370855,S,,
2.371114,W,,
2.371373,D,,
2.371632,R,,
2.371891,8,,
2.372149,1,,
2.372408,0,,
2.372667,1,,
2.372926,0,,
2.373185,0,,
2.373444,\r,,
2.373703,\n,,
2.430609,S,,
2.430868,W,,
2.431127,D,,
2.431386,R,,
2.431645,8,,
2.431904,2,,
2.432163,0,,
2.432422,1,,
2.432681,0,,
2.43294,0,,
2.433199,\r,,
2.433457,\n,,
2.440579,S,,
2.440838,W,,
2.441097,D,,
2.441356,R,,
2.441615,8,,
2.441874,1,,
2.442132,0,,
2.442391,1,,
2.44265,0,,
2.442909,0,,
2.443168,\r,,
2.443427,\n,,
2.470451,S,,
2.47071,W,,
2.470969,D,,
2.471228,R,,
2.471487,8,,
