Time [s],Value,Parity Error,Framing Error
2.680972,'192',,
2.681232,'15',,
2.681492,'240',,
2.681752,'0',,
2.682012,'0',,
2.682272,'0',,
2.682532,'0',,
2.682792,'169',,
2.683052,'154',,
2.683312,'169',,
2.683572,'155',,
2.683832,a,,
2.684092,'140',,
2.684352,'176',,
2.684612,'139',,
2.684872,'19',,
2.685132,'140',,
2.685392,'4',,
2.685652,'8',,
2.916946,L,,
2.917207,C,,
2.917467,S,,
2.917727,A,,
2.917987,'250',,
2.918247,Q,,
2.918507,'160',,
2.918767,'0',,
2.919027,\n,,
2.919287,h,,
2.919547,'29',,
2.919807,'232',,
2.920067,'30',,
2.920327,'185',,
2.920587,'155',,
2.920847,'192',,
2.921107,'15',,
2.921367,'240',,
2.921627,'0',,
2.921887,'0',,
2.922147,'0',,
2.922407,'0',,
2.922667,'169',,
2.922927,'154',,
2.923187,'225',,
2.923447,'141',,
2.923707,'224',,
2.923967,'12',,
2.924227,'176',,
2.924487,'139',,
2.924747,'19',,
2.925007,'140',,
2.925267,'4',,
2.925527,'8',,
3.097248,L,,
3.097508,C,,
3.097768,S,,
3.098028,A,,
3.098288,'250',,
3.098548,Q,,
3.098808,'160',,
3.099068,'0',,
3.099328,\n,,
3.099588,h,,
3.099849,'29',,
3.100109,'232',,
3.100369,'30',,
3.100629,'185',,
3.100889,'155',,
3.101149,'192',,
3.101409,'15',,
3.101669,'240',,
3.101929,'0',,
3.102189,'0',,
3.102449,'0',,
3.102709,'0',,
3.102969,'169',,
3.103229,'154',,
3.103489,'225',,
3.103749,'143',,
3.104009,'224',,
3.104269,'12',,
3.104529,'176',,
3.104789,'139',,
3.105049,'19',,
3.105309,'140',,
3.105569,'4',,
3.105829,'8',,
3.214939,L,,
3.215199,C,,
3.215459,S,,
3.215719,A,,
3.215979,'250',,
3.216239,Q,,
3.216499,'160',,
3.216759,'0',,
3.217019,\n,,
3.217279,h,,
3.217539,'29',,
3.217799,'232',,
3.218059,'30',,
3.218319,'185',,
3.218579,'155',,
3.21884,'192',,
3.2191,'15',,
3.21936,'240',,
3.21962,'0',,
3.21988,'0',,
